GISJOIN,YEAR,STATE,STATEA,COUNTY,full_name,AREANAME,total_white,free_black,total_asian,total_indian
G0100010,1870,Alabama,10,Autauga,AUTAUGA,Autauga,4329,7292,0,2
G0100015,1870,Alabama,10,Baker,BAKER,Baker,5057,1137,0,0
G0100030,1870,Alabama,10,Baldwin,BALDWIN,Baldwin,3159,2845,0,0
G0100050,1870,Alabama,10,Barbour,BARBOUR,Barbour,12143,17165,0,1
G0100070,1870,Alabama,10,Bibb,BIBB,Bibb,5061,2408,0,0
G0100090,1870,Alabama,10,Blount,BLOUNT,Blount,9263,682,0,0
G0100110,1870,Alabama,10,Bullock,BULLOCK,Bullock,7223,17251,0,0
G0100130,1870,Alabama,10,Butler,BUTLER,Butler,8590,6391,0,0
G0100150,1870,Alabama,10,Calhoun,CALHOUN,Calhoun,10088,3892,0,0
G0100170,1870,Alabama,10,Chambers,CHAMBERS,Chambers,8974,8588,0,0
G0100190,1870,Alabama,10,Cherokee,CHEROKEE,Cherokee,9652,1480,0,0
G0100230,1870,Alabama,10,Choctaw,CHOCTAW,Choctaw,5802,6872,0,2
G0100250,1870,Alabama,10,Clarke,CLARKE,Clarke,7098,7565,0,0
G0100270,1870,Alabama,10,Clay,CLAY,Clay,8823,737,0,0
G0100290,1870,Alabama,10,Cleburne,CLEBURNE,Cleburne,7441,576,0,0
G0100310,1870,Alabama,10,Coffee,COFFEE,Coffee,5151,1020,0,0
G0100330,1870,Alabama,10,Colbert,COLBERT,Colbert,7898,4639,0,0
G0100350,1870,Alabama,10,Conecuh,CONECUH,Conecuh,4667,4901,0,6
G0100370,1870,Alabama,10,Coosa,COOSA,Coosa,8544,3394,0,7
G0100390,1870,Alabama,10,Covington,COVINGTON,Covington,4269,599,0,0
G0100410,1870,Alabama,10,Crenshaw,CRENSHAW,Crenshaw,8950,2206,0,0
G0100450,1870,Alabama,10,Dale,DALE,Dale,9528,1797,0,0
G0100470,1870,Alabama,10,Dallas,DALLAS,Dallas,8552,32152,0,1
G0100490,1870,Alabama,10,DeKalb,DEKALB,Dekalb,6656,470,0,0
G0100510,1870,Alabama,10,Elmore,ELMORE,Elmore,7747,6730,0,0
G0100530,1870,Alabama,10,Escambia,ESCAMBIA,Escambia,3047,951,0,43
G0100550,1870,Alabama,10,Etowah,ETOWAH,Etowah,8401,1708,0,0
G0100570,1870,Alabama,10,Fayette,FAYETTE,Fayette,6059,1077,0,0
G0100590,1870,Alabama,10,Franklin,FRANKLIN,Franklin,6693,1313,0,0
G0100610,1870,Alabama,10,Geneva,GENEVA,Geneva,2732,227,0,0
G0100630,1870,Alabama,10,Greene,GREENE,Greene,3858,14541,0,0
G0100650,1870,Alabama,10,Hale,HALE,Hale,4802,16990,0,0
G0100670,1870,Alabama,10,Henry,HENRY,Henry,9534,4657,0,0
G0100710,1870,Alabama,10,Jackson,JACKSON,Jackson,16350,3060,0,0
G0100730,1870,Alabama,10,Jefferson,JEFFERSON,Jefferson,9839,2506,0,0
G0100770,1870,Alabama,10,Lauderdale,LAUDERDALE,Lauderdale,9921,5170,0,0
G0100790,1870,Alabama,10,Lawrence,LAWRENCE,Lawrence,10096,6562,0,0
G0100810,1870,Alabama,10,Lee,LEE,Lee,10151,11597,0,2
G0100830,1870,Alabama,10,Limestone,LIMESTONE,Limestone,7764,7253,0,0
G0100850,1870,Alabama,10,Lowndes,LOWNDES,Lowndes,5086,20633,0,0
G0100870,1870,Alabama,10,Macon,MACON,Macon,5103,12620,0,4
G0100890,1870,Alabama,10,Madison,MADISON,Madison,15527,15740,0,0
G0100910,1870,Alabama,10,Marengo,MARENGO,Marengo,6090,20058,0,3
G0100930,1870,Alabama,10,Marion,MARION,Marion,5835,224,0,0
G0100950,1870,Alabama,10,Marshall,MARSHALL,Marshall,8504,1367,0,0
G0100970,1870,Alabama,10,Mobile,MOBILE,Mobile,28195,21107,0,9
G0100990,1870,Alabama,10,Monroe,MONROE,Monroe,6625,7572,0,17
G0101010,1870,Alabama,10,Montgomery,MONTGOMERY,Montgomery,12419,31285,0,0
G0101030,1870,Alabama,10,Morgan,MORGAN,Morgan,8829,3358,0,0
G0101050,1870,Alabama,10,Perry,PERRY,Perry,7142,17833,0,0
G0101070,1870,Alabama,10,Pickens,PICKENS,Pickens,8052,9638,0,0
G0101090,1870,Alabama,10,Pike,PIKE,Pike,12798,4625,0,0
G0101110,1870,Alabama,10,Randolph,RANDOLPH,Randolph,10365,1641,0,0
G0101130,1870,Alabama,10,Russell,RUSSELL,Russell,5946,15690,0,0
G0101150,1870,Alabama,10,St Clair,ST CLAIR,St Clair,7295,2065,0,0
G0101155,1870,Alabama,10,Sanford,SANFORD,Sanford,7330,1563,0,0
G0101170,1870,Alabama,10,Shelby,SHELBY,Shelby,8840,3378,0,0
G0101190,1870,Alabama,10,Sumter,SUMTER,Sumter,5202,18907,0,0
G0101210,1870,Alabama,10,Talladega,TALLADEGA,Talladega,8469,9595,0,0
G0101230,1870,Alabama,10,Tallapoosa,TALLAPOOSA,Tallapoosa,12772,4190,0,1
G0101250,1870,Alabama,10,Tuscaloosa,TUSCALOOSA,Tuscaloosa,11787,8294,0,0
G0101270,1870,Alabama,10,Walker,WALKER,Walker,6235,308,0,0
G0101290,1870,Alabama,10,Washington,WASHINGTON,Washington,2125,1787,0,0
G0101310,1870,Alabama,10,Wilcox,WILCOX,Wilcox,6767,21610,0,0
G0101330,1870,Alabama,10,Winston,WINSTON,Winston,4134,21,0,0
G0450155,1870,Arizona Territory,45,Mohave,MOHAVE,Mohave,175,4,0,0
G0450177,1870,Arizona Territory,45,Pah-Ute,PAH-UTE,Pah-Ute,,,,
G0450195,1870,Arizona Territory,45,Pima,PIMA,Pima,5698,12,0,6
G0450255,1870,Arizona Territory,45,Yavapai,YAVAPAI,Yavapai,2116,8,12,6
G0450275,1870,Arizona Territory,45,Yuma,YUMA,Yuma,1592,2,8,19
G0500010,1870,Arkansas,50,Arkansas,ARKANSAS,Arkansas,3982,4212,74,0
G0500030,1870,Arkansas,50,Ashley,ASHLEY,Ashley,4278,3764,0,0
G0500070,1870,Arkansas,50,Benton,BENTON,Benton,13640,182,0,9
G0500090,1870,Arkansas,50,Boone,BOONE,Boone,6958,74,0,0
G0500110,1870,Arkansas,50,Bradley,BRADLEY,Bradley,6117,2529,0,0
G0500130,1870,Arkansas,50,Calhoun,CALHOUN,Calhoun,2753,1100,0,0
G0500150,1870,Arkansas,50,Carroll,CARROLL,Carroll,5743,37,0,0
G0500170,1870,Arkansas,50,Chicot,CHICOT,Chicot,1816,5393,5,0
G0500190,1870,Arkansas,50,Clark,CLARK,Clark,8461,3492,0,0
G0500270,1870,Arkansas,50,Columbia,COLUMBIA,Columbia,7679,3718,0,0
G0500290,1870,Arkansas,50,Conway,CONWAY,Conway,7482,630,0,0
G0500310,1870,Arkansas,50,Craighead,CRAIGHEAD,Craighead,4324,253,0,0
G0500330,1870,Arkansas,50,Crawford,CRAWFORD,Crawford,7961,988,0,8
G0500350,1870,Arkansas,50,Crittenden,CRITTENDEN,Crittenden,1253,2575,0,3
G0500370,1870,Arkansas,50,Cross,CROSS,Cross,2626,1289,0,0
G0500390,1870,Arkansas,50,Dallas,DALLAS,Dallas,3956,1751,0,0
G0500410,1870,Arkansas,50,Desha,DESHA,Desha,2185,3934,5,1
G0500430,1870,Arkansas,50,Drew,DREW,Drew,6106,3854,0,0
G0500470,1870,Arkansas,50,Franklin,FRANKLIN,Franklin,8976,651,0,0
G0500490,1870,Arkansas,50,Fulton,FULTON,Fulton,4758,85,0,0
G0500530,1870,Arkansas,50,Grant,GRANT,Grant,3604,339,0,0
G0500550,1870,Arkansas,50,Greene,GREENE,Greene,7417,156,0,0
G0500570,1870,Arkansas,50,Hempstead,HEMPSTEAD,Hempstead,7439,6329,0,0
G0500590,1870,Arkansas,50,Hot Spring,HOT SPRING,Hot Spring,5226,650,0,1
G0500630,1870,Arkansas,50,Independence,INDEPENDENCE,Independence,13658,908,0,0
G0500650,1870,Arkansas,50,Izard,IZARD,Izard,6624,182,0,0
G0500670,1870,Arkansas,50,Jackson,JACKSON,Jackson,5656,1612,0,0
G0500690,1870,Arkansas,50,Jefferson,JEFFERSON,Jefferson,5556,10167,10,0
G0500710,1870,Arkansas,50,Johnson,JOHNSON,Johnson,8539,613,0,0
G0500730,1870,Arkansas,50,Lafayette,LAFAYETTE,Lafayette,3981,5158,0,0
G0500750,1870,Arkansas,50,Lawrence,LAWRENCE,Lawrence,5735,246,0,0
G0500810,1870,Arkansas,50,Little River,LITTLE RIVER,Little River,1358,1878,0,0
G0500870,1870,Arkansas,50,Madison,MADISON,Madison,8081,150,0,0
G0500890,1870,Arkansas,50,Marion,MARION,Marion,3960,19,0,0
G0500930,1870,Arkansas,50,Mississippi,MISSISSIPPI,Mississippi,2662,971,0,0
G0500950,1870,Arkansas,50,Monroe,MONROE,Monroe,5135,3200,0,1
G0500970,1870,Arkansas,50,Montgomery,MONTGOMERY,Montgomery,2864,120,0,0
G0501010,1870,Arkansas,50,Newton,NEWTON,Newton,4365,9,0,0
G0501030,1870,Arkansas,50,Ouachita,OUACHITA,Ouachita,7511,5458,0,6
G0501050,1870,Arkansas,50,Perry,PERRY,Perry,2395,290,0,0
G0501070,1870,Arkansas,50,Phillips,PHILLIPS,Phillips,4871,10501,0,0
G0501090,1870,Arkansas,50,Pike,PIKE,Pike,3367,421,0,0
G0501110,1870,Arkansas,50,Poinsett,POINSETT,Poinsett,1494,225,0,1
G0501130,1870,Arkansas,50,Polk,POLK,Polk,3323,45,0,8
G0501150,1870,Arkansas,50,Pope,POPE,Pope,7811,575,0,0
G0501170,1870,Arkansas,50,Prairie,PRAIRIE,Prairie,3793,1811,0,0
G0501190,1870,Arkansas,50,Pulaski,PULASKI,Pulaski,18348,13708,4,6
G0501210,1870,Arkansas,50,Randolph,RANDOLPH,Randolph,7109,357,0,0
G0501230,1870,Arkansas,50,St Francis,ST FRANCIS,St Francis,4268,2446,0,0
G0501250,1870,Arkansas,50,Saline,SALINE,Saline,3726,185,0,0
G0501270,1870,Arkansas,50,Scott,SCOTT,Scott,7362,121,0,0
G0501290,1870,Arkansas,50,Searcy,SEARCY,Searcy,5584,30,0,0
G0501310,1870,Arkansas,50,Sebastian,SEBASTIAN,Sebastian,11545,1354,0,41
G0501330,1870,Arkansas,50,Sevier,SEVIER,Sevier,3523,968,0,1
G0501350,1870,Arkansas,50,Sharp,SHARP,Sharp,5286,114,0,0
G0501390,1870,Arkansas,50,Union,UNION,Union,5675,4896,0,0
G0501410,1870,Arkansas,50,Van Buren,VAN BUREN,Van Buren,4988,119,0,0
G0501430,1870,Arkansas,50,Washington,WASHINGTON,Washington,16590,674,0,2
G0501450,1870,Arkansas,50,White,WHITE,White,9146,1200,0,1
G0501470,1870,Arkansas,50,Woodruff,WOODRUFF,Woodruff,4205,2686,0,0
G0501490,1870,Arkansas,50,Yell,YELL,Yell,7281,767,0,0
G0600010,1870,California,60,Alameda,ALAMEDA,Alameda,22106,81,1939,111
G0600030,1870,California,60,Alpine,ALPINE,Alpine,676,1,8,0
G0600050,1870,California,60,Amador,AMADOR,Amador,7883,72,1627,0
G0600070,1870,California,60,Butte,BUTTE,Butte,9197,84,2082,40
G0600090,1870,California,60,Calaveras,CALAVERAS,Calaveras,7405,31,1441,18
G0600110,1870,California,60,Colusa,COLUSA,Colusa,5389,81,271,424
G0600130,1870,California,60,Contra Costa,CONTRA COSTA,Contra Costa,8271,21,160,9
G0600150,1870,California,60,Del Norte,DEL NORTE,Del Norte,1009,12,217,784
G0600170,1870,California,60,El Dorado,EL DORADO,El Dorado,8589,132,1582,6
G0600190,1870,California,60,Fresno,FRESNO,Fresno,3259,15,427,2635
G0600230,1870,California,60,Humboldt,HUMBOLDT,Humboldt,6025,0,39,76
G0600270,1870,California,60,Inyo,INYO,Inyo,1608,8,29,311
G0600290,1870,California,60,Kern,KERN,Kern,2193,4,143,585
G0600315,1870,California,60,Klamath,KLAMATH,Klamath,1081,2,542,61
G0600330,1870,California,60,Lake,LAKE,Lake,2825,2,119,23
G0600350,1870,California,60,Lassen,LASSEN,Lassen,1309,0,17,1
G0600370,1870,California,60,Los Angeles,LOS ANGELES,Los Angeles,14720,134,236,219
G0600410,1870,California,60,Marin,MARIN,Marin,6394,22,361,126
G0600430,1870,California,60,Mariposa,MARIPOSA,Mariposa,3364,90,1084,34
G0600450,1870,California,60,Mendocino,MENDOCINO,Mendocino,6865,9,129,542
G0600470,1870,California,60,Merced,MERCED,Merced,2548,36,186,37
G0600510,1870,California,60,Mono,MONO,Mono,386,0,42,2
G0600530,1870,California,60,Monterey,MONTEREY,Monterey,9429,16,230,201
G0600550,1870,California,60,Napa,NAPA,Napa,6725,109,263,66
G0600570,1870,California,60,Nevada,NEVADA,Nevada,16334,165,2627,8
G0600610,1870,California,60,Placer,PLACER,Placer,8850,95,2410,2
G0600630,1870,California,60,Plumas,PLUMAS,Plumas,3571,2,911,5
G0600670,1870,California,60,Sacramento,SACRAMENTO,Sacramento,22725,475,3596,34
G0600710,1870,California,60,San Bernardino,SAN BERNARDINO,San Bernardino,3964,8,16,0
G0600730,1870,California,60,San Diego,SAN DIEGO,San Diego,4838,15,70,28
G0600750,1870,California,60,San Francisco,SAN FRANCISCO,San Francisco,136059,1330,12030,54
G0600770,1870,California,60,San Joaquin,SAN JOAQUIN,San Joaquin,19193,223,1629,5
G0600790,1870,California,60,San Luis Obispo,SAN LUIS OBISPO,San Luis Obispo,4567,9,59,137
G0600810,1870,California,60,San Mateo,SAN MATEO,San Mateo,6098,10,519,8
G0600830,1870,California,60,Santa Barbara,SANTA BARBARA,Santa Barbara,7484,38,109,153
G0600850,1870,California,60,Santa Clara,SANTA CLARA,Santa Clara,24536,173,1525,12
G0600870,1870,California,60,Santa Cruz,SANTA CRUZ,Santa Cruz,8532,53,156,2
G0600890,1870,California,60,Shasta,SHASTA,Shasta,3529,44,574,26
G0600910,1870,California,60,Sierra,SIERRA,Sierra,4781,28,810,0
G0600930,1870,California,60,Siskiyou,SISKIYOU,Siskiyou,5329,29,1440,50
G0600950,1870,California,60,Solano,SOLANO,Solano,15870,78,920,3
G0600970,1870,California,60,Sonoma,SONOMA,Sonoma,19184,77,473,85
G0600990,1870,California,60,Stanislaus,STANISLAUS,Stanislaus,6189,4,306,0
G0601010,1870,California,60,Sutter,SUTTER,Sutter,4791,31,208,0
G0601030,1870,California,60,Tehama,TEHAMA,Tehama,3166,73,294,54
G0601050,1870,California,60,Trinity,TRINITY,Trinity,1951,23,1099,140
G0601070,1870,California,60,Tulare,TULARE,Tulare,4391,39,99,4
G0601090,1870,California,60,Tuolumne,TUOLUMNE,Tuolumne,6556,67,1524,3
G0601130,1870,California,60,Yolo,YOLO,Yolo,9318,69,395,117
G0601150,1870,California,60,Yuba,YUBA,Yuba,8362,152,2337,0
G0850015,1870,Colorado Territory,85,Arapahoe,ARAPAHOE,Arapahoe,6566,257,4,2
G0850035,1870,Colorado Territory,85,Bent,BENT,Bent,570,11,0,11
G0850055,1870,Colorado Territory,85,Boulder,BOULDER,Boulder,1938,1,0,0
G0850075,1870,Colorado Territory,85,Clear Creek,CLEAR CREEK,Clear Creek,1572,22,2,0
G0850095,1870,Colorado Territory,85,Conejos,CONEJOS,Conejos,2470,0,0,34
G0850115,1870,Colorado Territory,85,Costilla,COSTILLA,Costilla,1761,1,0,17
G0850135,1870,Colorado Territory,85,Douglas,DOUGLAS,Douglas,1385,2,0,1
G0850155,1870,Colorado Territory,85,El Paso,EL PASO,El Paso,986,1,0,0
G0850175,1870,Colorado Territory,85,Fremont,FREMONT,Fremont,1063,1,0,0
G0850195,1870,Colorado Territory,85,Gilpin,GILPIN,Gilpin,5429,60,1,0
G0850215,1870,Colorado Territory,85,Greenwood,GREENWOOD,Greenwood,479,31,0,0
G0850235,1870,Colorado Territory,85,Huerfano,HUERFANO,Huerfano,2217,2,0,31
G0850255,1870,Colorado Territory,85,Jefferson,JEFFERSON,Jefferson,2370,20,0,0
G0850275,1870,Colorado Territory,85,Lake,LAKE,Lake,521,1,0,0
G0850295,1870,Colorado Territory,85,Larimer,LARIMER,Larimer,828,0,0,10
G0850315,1870,Colorado Territory,85,Las Animas,LAS ANIMAS,Las Animas,4191,13,0,72
G0850335,1870,Colorado Territory,85,Park,PARK,Park,446,1,0,0
G0850355,1870,Colorado Territory,85,Pueblo,PUEBLO,Pueblo,2237,27,0,1
G0850375,1870,Colorado Territory,85,Saguache,SAGUACHE,Saguache,304,0,0,0
G0850395,1870,Colorado Territory,85,Summit,SUMMIT,Summit,253,5,0,0
G0850415,1870,Colorado Territory,85,Weld,WELD,Weld,1635,0,0,1
G0900010,1870,Connecticut,90,Fairfield,FAIRFIELD,Fairfield,93582,1680,0,14
G0900030,1870,Connecticut,90,Hartford,HARTFORD,Hartford,107252,1752,1,2
G0900050,1870,Connecticut,90,Litchfield,LITCHFIELD,Litchfield,47648,1052,0,27
G0900070,1870,Connecticut,90,Middlesex,MIDDLESEX,Middlesex,35722,372,0,5
G0900090,1870,Connecticut,90,New Haven,NEW HAVEN,New Haven,118517,2734,0,6
G0900110,1870,Connecticut,90,New London,NEW LONDON,New London,65010,1419,0,141
G0900130,1870,Connecticut,90,Tolland,TOLLAND,Tolland,21801,199,0,0
G0900150,1870,Connecticut,90,Windham,WINDHAM,Windham,38017,460,1,40
G0950075,1870,Dakota Territory,95,Bon Homme,BON HOMME,Bon Homme,592,4,0,12
G0950135,1870,Dakota Territory,95,Brookings,BROOKINGS,Brookings,18,0,0,145
G0950195,1870,Dakota Territory,95,Buffalo,BUFFALO,Buffalo,214,9,0,23
G0950295,1870,Dakota Territory,95,Charles Mix,CHARLES MIX,Charles Mix,35,0,0,117
G0950355,1870,Dakota Territory,95,Clay,CLAY,Clay,2618,2,0,1
G0950495,1870,Dakota Territory,95,Deuel,DEUEL,Deuel,17,0,0,20
G0950815,1870,Dakota Territory,95,Hutchinson,HUTCHINSON,Hutchinson,37,0,0,0
G0950855,1870,Dakota Territory,95,Jayne,JAYNE,Jayne,3,2,0,0
G0950975,1870,Dakota Territory,95,Lincoln,LINCOLN,Lincoln,712,0,0,0
G0951195,1870,Dakota Territory,95,Minnehaha,MINNEHAHA,Minnehaha,301,0,0,54
G0951275,1870,Dakota Territory,95,Pembina,PEMBINA,Pembina,404,1,0,808
G0951655,1870,Dakota Territory,95,Todd,TODD,Todd,321,16,0,0
G0951735,1870,Dakota Territory,95,Union,UNION,Union,3496,0,0,11
G0951755,1870,Dakota Territory,95,Unorganized Territory,UNORGANIZED TERRITORY,Unorganized Territory,2042,41,0,8
G0951855,1870,Dakota Territory,95,Yankton,YANKTON,Yankton,2077,19,0,1
G1000010,1870,Delaware,100,Kent,KENT,Kent,22640,7164,0,0
G1000030,1870,Delaware,100,New Castle,NEW CASTLE,New Castle,53323,10192,0,0
G1000050,1870,Delaware,100,Sussex,SUSSEX,Sussex,26258,5438,0,0
G1100010,1870,District Of Columbia,110,District Of Columbia,DISTRICT OF COLUMBIA,District Of Columbia,88278,43404,3,15
G1200010,1870,Florida,120,Alachua,ALACHUA,Alachua,4935,12393,0,0
G1200030,1870,Florida,120,Baker,BAKER,Baker,1035,290,0,0
G1200070,1870,Florida,120,Bradford,BRADFORD,Bradford,2847,824,0,0
G1200090,1870,Florida,120,Brevard,BREVARD,Brevard,1197,19,0,0
G1200130,1870,Florida,120,Calhoun,CALHOUN,Calhoun,754,244,0,0
G1200190,1870,Florida,120,Clay,CLAY,Clay,1699,399,0,0
G1200230,1870,Florida,120,Columbia,COLUMBIA,Columbia,4107,3228,0,0
G1200250,1870,Florida,120,Dade,DADE,Dade,72,13,0,0
G1200310,1870,Florida,120,Duval,DUVAL,Duval,5141,6780,0,0
G1200330,1870,Florida,120,Escambia,ESCAMBIA,Escambia,4937,2880,0,0
G1200370,1870,Florida,120,Franklin,FRANKLIN,Franklin,781,475,0,0
G1200390,1870,Florida,120,Gadsden,GADSDEN,Gadsden,3764,6038,0,0
G1200470,1870,Florida,120,Hamilton,HAMILTON,Hamilton,3386,2363,0,0
G1200530,1870,Florida,120,Hernando,HERNANDO,Hernando,2083,854,0,1
G1200570,1870,Florida,120,Hillsborough,HILLSBOROUGH,Hillsborough,2670,546,0,0
G1200590,1870,Florida,120,Holmes,HOLMES,Holmes,1435,137,0,0
G1200630,1870,Florida,120,Jackson,JACKSON,Jackson,3930,5598,0,0
G1200650,1870,Florida,120,Jefferson,JEFFERSON,Jefferson,3501,9897,0,0
G1200670,1870,Florida,120,Lafayette,LAFAYETTE,Lafayette,1586,197,0,0
G1200730,1870,Florida,120,Leon,LEON,Leon,2895,12341,0,0
G1200750,1870,Florida,120,Levy,LEVY,Levy,1623,395,0,0
G1200770,1870,Florida,120,Liberty,LIBERTY,Liberty,727,323,0,0
G1200790,1870,Florida,120,Madison,MADISON,Madison,4429,6692,0,0
G1200810,1870,Florida,120,Manatee,MANATEE,Manatee,1843,88,0,0
G1200830,1870,Florida,120,Marion,MARION,Marion,2926,7878,0,0
G1200870,1870,Florida,120,Monroe,MONROE,Monroe,4631,1026,0,0
G1200890,1870,Florida,120,Nassau,NASSAU,Nassau,2277,1970,0,0
G1200950,1870,Florida,120,Orange,ORANGE,Orange,1997,198,0,0
G1201050,1870,Florida,120,Polk,POLK,Polk,2687,482,0,0
G1201070,1870,Florida,120,Putnam,PUTNAM,Putnam,2487,1334,0,0
G1201090,1870,Florida,120,St Johns,ST JOHNS,St Johns,1937,681,0,0
G1201130,1870,Florida,120,Santa Rosa,SANTA ROSA,Santa Rosa,2750,562,0,0
G1201190,1870,Florida,120,Sumter,SUMTER,Sumter,1972,980,0,0
G1201210,1870,Florida,120,Suwannee,SUWANNEE,Suwannee,2121,1435,0,0
G1201230,1870,Florida,120,Taylor,TAYLOR,Taylor,1374,79,0,0
G1201270,1870,Florida,120,Volusia,VOLUSIA,Volusia,1395,328,0,0
G1201290,1870,Florida,120,Wakulla,WAKULLA,Wakulla,1562,944,0,0
G1201310,1870,Florida,120,Walton,WALTON,Walton,2636,405,0,0
G1201330,1870,Florida,120,Washington,WASHINGTON,Washington,1928,373,0,1
G1300010,1870,Georgia,130,Appling,APPLING,Appling,4110,976,0,0
G1300070,1870,Georgia,130,Baker,BAKER,Baker,1888,4955,0,0
G1300090,1870,Georgia,130,Baldwin,BALDWIN,Baldwin,3844,6774,0,0
G1300110,1870,Georgia,130,Banks,BANKS,Banks,4052,921,0,0
G1300150,1870,Georgia,130,Bartow,BARTOW,Bartow,11846,4719,0,1
G1300190,1870,Georgia,130,Berrien,BERRIEN,Berrien,4057,460,0,1
G1300210,1870,Georgia,130,Bibb,BIBB,Bibb,9831,11424,0,0
G1300270,1870,Georgia,130,Brooks,BROOKS,Brooks,4111,4231,0,0
G1300290,1870,Georgia,130,Bryan,BRYAN,Bryan,1647,3605,0,0
G1300310,1870,Georgia,130,Bulloch,BULLOCH,Bulloch,3866,1744,0,0
G1300330,1870,Georgia,130,Burke,BURKE,Burke,4243,13436,0,0
G1300350,1870,Georgia,130,Butts,BUTTS,Butts,3496,3445,0,0
G1300370,1870,Georgia,130,Calhoun,CALHOUN,Calhoun,2026,3477,0,0
G1300390,1870,Georgia,130,Camden,CAMDEN,Camden,1458,3157,0,0
G1300395,1870,Georgia,130,Campbell,CAMPBELL,Campbell,6589,2587,0,0
G1300450,1870,Georgia,130,Carroll,CARROLL,Carroll,10473,1309,0,0
G1300470,1870,Georgia,130,Catoosa,CATOOSA,Catoosa,3793,616,0,0
G1300490,1870,Georgia,130,Charlton,CHARLTON,Charlton,1496,401,0,0
G1300510,1870,Georgia,130,Chatham,CHATHAM,Chatham,16760,24518,0,1
G1300530,1870,Georgia,130,Chattahoochee,CHATTAHOOCHEE,Chattahoochee,2654,3405,0,0
G1300550,1870,Georgia,130,Chattooga,CHATTOOGA,Chattooga,5399,1503,0,0
G1300570,1870,Georgia,130,Cherokee,CHEROKEE,Cherokee,9117,1281,0,1
G1300590,1870,Georgia,130,Clarke,CLARKE,Clarke,6488,6453,0,0
G1300610,1870,Georgia,130,Clay,CLAY,Clay,2644,2849,0,0
G1300630,1870,Georgia,130,Clayton,CLAYTON,Clayton,3734,1743,0,0
G1300650,1870,Georgia,130,Clinch,CLINCH,Clinch,3437,507,1,0
G1300670,1870,Georgia,130,Cobb,COBB,Cobb,10593,3217,0,4
G1300690,1870,Georgia,130,Coffee,COFFEE,Coffee,2514,678,0,0
G1300710,1870,Georgia,130,Colquitt,COLQUITT,Colquitt,1517,137,0,0
G1300730,1870,Georgia,130,Columbia,COLUMBIA,Columbia,4080,9449,0,0
G1300770,1870,Georgia,130,Coweta,COWETA,Coweta,7856,8019,0,0
G1300790,1870,Georgia,130,Crawford,CRAWFORD,Crawford,3284,4273,0,0
G1300830,1870,Georgia,130,Dade,DADE,Dade,2788,245,0,0
G1300850,1870,Georgia,130,Dawson,DAWSON,Dawson,4032,337,0,0
G1300870,1870,Georgia,130,Decatur,DECATUR,Decatur,7465,7718,0,0
G1300890,1870,Georgia,130,DeKalb,DEKALB,De Kalb,7352,2662,0,0
G1300930,1870,Georgia,130,Dooly,DOOLY,Dooly,4935,4855,0,0
G1300950,1870,Georgia,130,Dougherty,DOUGHERTY,Dougherty,2093,9424,0,0
G1300990,1870,Georgia,130,Early,EARLY,Early,2826,4172,0,0
G1301010,1870,Georgia,130,Echols,ECHOLS,Echols,1513,465,0,0
G1301030,1870,Georgia,130,Effingham,EFFINGHAM,Effingham,2507,1704,0,3
G1301050,1870,Georgia,130,Elbert,ELBERT,Elbert,4386,4863,0,0
G1301070,1870,Georgia,130,Emanuel,EMANUEL,Emanuel,4431,1703,0,0
G1301110,1870,Georgia,130,Fannin,FANNIN,Fannin,5285,144,0,0
G1301130,1870,Georgia,130,Fayette,FAYETTE,Fayette,5683,2538,0,0
G1301150,1870,Georgia,130,Floyd,FLOYD,Floyd,11473,5753,0,4
G1301170,1870,Georgia,130,Forsyth,FORSYTH,Forsyth,6862,1121,0,0
G1301190,1870,Georgia,130,Franklin,FRANKLIN,Franklin,6034,1859,0,0
G1301210,1870,Georgia,130,Fulton,FULTON,Fulton,18164,15282,0,0
G1301230,1870,Georgia,130,Gilmer,GILMER,Gilmer,6527,117,0,0
G1301250,1870,Georgia,130,Glascock,GLASCOCK,Glascock,1917,819,0,0
G1301270,1870,Georgia,130,Glynn,GLYNN,Glynn,1926,3450,0,0
G1301290,1870,Georgia,130,Gordon,GORDON,Gordon,7726,1536,0,6
G1301330,1870,Georgia,130,Greene,GREENE,Greene,4298,8156,0,0
G1301350,1870,Georgia,130,Gwinnett,GWINNETT,Gwinnett,10272,2159,0,0
G1301370,1870,Georgia,130,Habersham,HABERSHAM,Habersham,5373,949,0,0
G1301390,1870,Georgia,130,Hall,HALL,Hall,8317,1290,0,0
G1301410,1870,Georgia,130,Hancock,HANCOCK,Hancock,3645,7672,0,0
G1301430,1870,Georgia,130,Haralson,HARALSON,Haralson,3685,319,0,0
G1301450,1870,Georgia,130,Harris,HARRIS,Harris,5791,7493,0,0
G1301470,1870,Georgia,130,Hart,HART,Hart,4841,1942,0,0
G1301490,1870,Georgia,130,Heard,HEARD,Heard,5218,2648,0,0
G1301510,1870,Georgia,130,Henry,HENRY,Henry,6269,3833,0,0
G1301530,1870,Georgia,130,Houston,HOUSTON,Houston,5071,15332,0,3
G1301550,1870,Georgia,130,Irwin,IRWIN,Irwin,1541,296,0,0
G1301570,1870,Georgia,130,Jackson,JACKSON,Jackson,7471,3710,0,0
G1301590,1870,Georgia,130,Jasper,JASPER,Jasper,3884,6555,0,0
G1301630,1870,Georgia,130,Jefferson,JEFFERSON,Jefferson,4247,7943,0,0
